id_master,c1,c2,stim,category1,category2,relation,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
1360,cat,mint,catmint,,,,1,17,2,7,3,4,1,yes,50.07143,35.607143,59.57143,0,19,5,13,5,Positive,Positive,Neutral,0.39635709,0.47751993,0.40510663,0.35563472,0.37443745,0.16001105,1.1145061,1.0585402,2.4770608,FALSE,FALSE,FALSE,0,1,1,tm,9.83,23342,343802,0,0,0,0,1,1,1,1,1,1,1,1,0.07,,,,,,,,,0.870718,0.67323798,0.70768601,,,,6.9499998,6.5500002,4.06,4.86,4.54,,,,,3.5294001,2.444,3952,39.52,689,6.8899999
5297,mouth,part,mouthpart,,,,1,5,3,9,5,4,1,yes,65.307693,82.653847,54.884617,0,6,2,4,2,Positive,Negative,Negative,0.39635709,0.35423583,0.33420005,0.35563472,0.48862588,0.37221283,1.1145061,0.81116676,1.0648668,FALSE,FALSE,FALSE,0,1,1,hp,5.91,482,3916,0,0,0,0,1,1,1,1,1,1,1,1,0.13,0.01,-0.01,,,,,,,0.76231599,0.83421201,0.84298497,,,,5.4499998,4.7199998,4.06,4.74,3.29,,,,,3.7263999,4.1251001,9353,93.529999,50467,504.67001
2005,crinkle,root,crinkleroot,,,,1,1,1,11,7,4,1,yes,50.827587,48.103447,68.103447,0,1,30,1,30,Positive,Positive,Neutral,0.39635709,0.39635709,0.30982924,0.35563472,0.35563472,0.29017416,1.1145061,1.1145061,1.3659283,FALSE,FALSE,FALSE,0,1,1,er,13.9,2570029,35404544,0,0,0,0,1,0,1,1,1,1,1,1,-0.01,-0.13,-0.01,,,,,,,0.833857,,,,,,,5.5999999,4.06,3.7,4.34,,,,,1.0414,2.7284,37,0.37,2205,22.049999
7124,snake,root,snakeroot,,,,1,1,21,9,5,4,1,yes,38.82143,35.185184,72.037041,0,11,30,10,30,Positive,Positive,Neutral,0.39635709,0.38691372,0.30982924,0.35563472,0.25223479,0.29017416,1.1145061,1.5713816,1.3659283,FALSE,FALSE,FALSE,0,1,1,er,13.9,2570029,35404544,1,0,0,0,1,1,1,1,1,1,1,1,0.05,-0.02,0.16,0.47710001,,,,,,0.77632701,0.71139401,0.67884701,,,,3.97,5.5999999,4.06,5,4.34,,,,1.768955396864120,3.0573001,2.7284,754,7.54,2205,22.049999
2124,dam,selfish,damselfish,,,,3,10,1,10,3,7,3,no,,,,0,0,0,0,0,Positive,Positive,Negative,0.39635709,0.40360373,0.2999478,0.35563472,0.33784708,0.42368796,1.1145061,1.1731849,0.93549293,FALSE,FALSE,FALSE,0,1,1,ms,10.6,54814,972373,0,0,0,0,1,1,1,1,1,1,0,1,0.09,,,,,,,,,0.87754101,0.85609102,0.88057202,,,,4.5500002,3.1700001,4.06,4.88,1.92,,,,,2.4683001,2.9096,642,6.4200001,693,6.9299998
1948,cow,slip,cowslip,,,,1,25,3,7,3,4,2,yes,35,62.444443,39,0,38,5,24,5,Positive,Negative,Negative,0.39635709,0.34694919,0.24407482,0.35563472,0.38720721,0.5138405,1.1145061,1.0236305,0.77136213,FALSE,FALSE,FALSE,1,1,1,ws,10,38561,775910,0,1,0,0,1,1,1,1,1,0,1,1,0.04,0.04,0.04,,97,0.97000003,600.166666666667,,,0.84550798,0.81421101,0.96681303,,,,5.3200002,4.1999998,4.06,4.96,4.1,,,,,3.1145999,3.1208999,1396,13.96,2343,23.43
2075,cud,weed,cudweed,,,,1,3,28,7,3,4,1,yes,40.076923,39.807693,69.96154,0,1,74,1,74,Positive,Positive,Positive,0.39635709,0.39635709,0.44174996,0.35563472,0.35563472,0.29261836,1.1145061,1.1145061,1.3545189,FALSE,FALSE,FALSE,0,1,1,dw,8.73,6710,75383,0,0,0,0,1,0,1,1,1,1,1,1,0.07,,,,,,,,,0.81047499,0.805933,0.72587001,,,,,4.5700002,4.06,4.25,4.9,,,,,1.1461,2.7788999,72,0.72000003,473,4.73
1766,cord,wood,cordwood,,,,1,3,5,8,4,4,1,yes,40.040001,30.52,81.599998,0,2,84,2,84,Positive,Negative,Negative,0.39635709,0.13704287,0.34308884,0.35563472,0.65188736,0.36215571,1.1145061,0.6080147,1.0944383,FALSE,FALSE,FALSE,0,1,1,dw,8.73,6710,75383,1,0,0,0,1,1,1,1,1,1,1,1,0.05,,,0.60210001,,,,,,0.80569398,0.89814699,0.491101,,,,5.3299999,5.9000001,4.06,4.63,4.85,,,,1.893894133472420,2.5551,3.1392,698,6.98,7357,73.57
5734,pepper,wort,pepperwort,,,,1,5,8,10,6,4,1,yes,31.90909,38.227272,45.045456,0,6,59,4,59,Positive,Neutral,Negative,0.39635709,0.23676735,0.36843657,0.35563472,0.13095964,0.47389111,1.1145061,3.0265589,0.83638853,FALSE,FALSE,FALSE,0,1,1,rw,8.790000000000000,11541,281808,0,0,0,0,1,1,1,1,1,0,1,1,,,,,,,,,,0.84908903,0.74684501,0.93339199,,,,5.4499998,,4.06,4.59,4.64,,,,,2.6531999,1.301,965,9.6499996,49,0.49000001
3510,green,back,greenback,,,,1,27,15,9,5,4,1,yes,36.075001,44.674999,45.724998,0,30,52,22,52,Positive,Neutral,Positive,0.39635709,0.3987045,0.43440554,0.35563472,0.17830777,0.37489992,1.1145061,2.2228818,1.0572344,FALSE,FALSE,FALSE,1,1,1,nb,8.42,4279,56019,1,1,1,0,1,1,1,1,1,0,1,1,0.24,0.02,0.02,0.301,6,0.059999999,657.142857142857,732.52,679.73999,0.77731699,0.85030699,0.70477098,53.9,17,,6.29,4.8000002,4.05,4.07,4.33,,2.7190001,2.2809999,1.592864137808440,3.5678,5.0106001,14637,146.37,102327,1023.27
1318,cart,horse,carthorse,,,,1,6,5,9,4,5,1,yes,73.620689,79.551727,86.517242,0,8,13,5,13,Positive,Positive,Neutral,0.39635709,0.48017791,0.31804091,0.35563472,0.39618161,0.27403805,1.1145061,1.0004429,1.4463578,FALSE,FALSE,FALSE,1,1,1,th,14.2,4765330,71965948,0,0,1,0,1,1,1,1,1,1,1,1,0.39,,,,,,,937.73,832.64001,0.56452298,0.76090002,0.569251,,24.6,,5.5500002,6,4.05,4.89,5,,4.125,3.4059999,,2.6645999,3.6756001,992,9.9200001,7761,77.610001
957,bread,line,breadline,,,,1,15,11,9,5,4,1,yes,42.657143,50.970589,51.029411,0,17,42,10,42,Positive,Positive,Neutral,0.39635709,0.43990076,0.32345116,0.35563472,0.19631252,0.31859136,1.1145061,2.0190108,1.2440925,FALSE,FALSE,FALSE,1,1,1,dl,9.76,34118,581491,1,1,1,0,1,1,1,1,1,1,1,1,0.01,,,0.699,23,0.23,665.12,884.46,701.15002,0.870713,0.74607402,0.96595001,7.3,134.1,,6.4699998,4.8000002,4.05,4.92,4.5,,3.4690001,2.533,1.990804146480480,3.1602001,4.0219002,3770,37.700001,22689,226.89
7230,sour,ball,sourball,,,,1,4,33,8,4,4,1,yes,61.119999,71.919998,64.599998,0,7,41,5,41,Positive,Neutral,Negative,0.39635709,0.37263653,0.4078092,0.35563472,0.1863095,0.43286002,1.1145061,2.1274121,0.91567034,FALSE,FALSE,FALSE,0,1,1,rb,9.630000000000000,18330,204783,1,0,0,0,1,1,1,1,1,1,1,1,0.03,,,0.77819997,,,,,,0.87921,0.96323198,1.05405,,,,3.95,6.3000002,4.05,3.14,5,,,,2.069985392528100,2.4742,3.7286999,666,6.6599998,7573,75.730003
6473,salt,bush,saltbush,,,,1,4,6,8,4,4,1,yes,39.71875,46.8125,53.78125,0,12,18,8,18,Positive,Neutral,Negative,0.39635709,0.2123985,0.2781181,0.35563472,0.25154221,0.41051903,1.1145061,1.575708,0.96550232,FALSE,FALSE,FALSE,0,1,1,tb,8.43,5582,244348,0,0,1,0,1,1,1,1,1,1,1,1,0.06,,,,,,,928.24,741.14001,0.92026299,0.84438902,0.78586799,,,,6.0500002,4.9499998,4.05,4.89,4.9,,3.4059999,3.063,,2.9983001,2.8578999,2994,29.940001,3768,37.68
616,black,cap,blackcap,,,,1,34,5,8,5,3,1,yes,54.166668,76.354164,70.958336,0,49,17,33,17,Positive,Positive,Positive,0.39635709,0.40713266,0.37140679,0.35563472,0.28405061,0.36106378,1.1145061,1.3953749,1.0977482,FALSE,FALSE,FALSE,0,1,1,kc,4.55,123,786,0,0,0,0,1,1,1,1,1,1,1,1,0.21,,,,,,,,,0.74381298,0.86547601,0.90100402,,,,5.4000001,5.0500002,4.05,3.76,4.59,,,,,3.9328001,2.9809,24901,249.00999,2119,21.190001
2788,fire,guard,fireguard,,,,1,23,9,9,4,5,1,yes,77.296295,81.615387,86.307693,0,61,10,39,10,Positive,Positive,Neutral,0.39635709,0.4405244,0.3051475,0.35563472,0.3234598,0.21659273,1.1145061,1.2253674,1.8299649,FALSE,FALSE,FALSE,1,1,1,eg,11,69793,1139225,0,0,0,0,1,1,1,1,1,1,1,1,0.16,,,,,,,,,0.69592202,0.64035302,0.80251598,,,,4.1999998,5.71,4.05,4.68,4.04,,,,,4.0409999,3.4726,14104,141.03999,3056,30.559999
1356,cat,gut,catgut,,,,1,27,1,6,3,3,1,yes,38.540539,54.783783,49.054054,0,19,4,13,4,Positive,Positive,Neutral,0.39635709,0.47751993,0.28361347,0.35563472,0.37443745,0.33011457,1.1145061,1.0585402,1.2006652,FALSE,FALSE,FALSE,1,1,1,tg,7.71,1643,12346,1,1,1,0,1,1,1,1,1,1,1,1,0.03,-0.02,0.02,1.1461,9,0.090000004,759.5,955.67,688.5,0.79468203,0.81998199,0.77215898,,,,6.9499998,3.9000001,4.05,4.86,4.15,,2.9059999,2.7,2.437962177822700,3.5294001,2.6972001,3952,39.52,840,8.3999996
7593,strap,hanger,straphanger,,,,1,2,3,11,5,6,1,yes,46.642857,63.892857,76.964287,0,1,3,1,3,Positive,Negative,Negative,0.39635709,0.19524157,0.19129983,0.35563472,0.71480912,0.48410559,1.1145061,0.55449361,0.81874096,FALSE,FALSE,FALSE,0,1,1,ph,10.4,62369,1101107,0,0,0,0,1,1,1,1,1,1,1,1,0.13,,,,,,,,,0.81808299,,,,,,5.0999999,4.5999999,4.05,4.79,4.81,,,,,2.4216001,1.8451,442,4.4200001,160,1.6
705,blow,lamp,blowlamp,,,,1,1,2,8,4,4,1,yes,43,34.458332,72.625,0,20,4,13,4,Positive,Positive,Neutral,0.39635709,0.44696286,0.273258,0.35563472,0.30566883,0.27862495,1.1145061,1.296688,1.422547,FALSE,FALSE,FALSE,1,1,1,wl,8.85,9361,234770,0,1,0,0,1,0,1,1,1,1,1,1,0.08,0.03,0.04,,19,0.19,752.5,,,0.76224399,0.78864902,0.72307199,,,,6.1100001,5.6599998,4.05,3.74,4.97,,,,,3.697,2.8182001,3289,32.889999,1358,13.58
8205,trot,line,trotline,,,,1,1,20,8,4,4,1,yes,56.586208,57.517242,65.517242,0,1,42,1,42,Positive,Positive,Neutral,0.39635709,0.46389768,0.32345116,0.35563472,0.30398664,0.31859136,1.1145061,1.3038635,1.2440925,FALSE,FALSE,FALSE,0,1,1,tl,10.7,148322,1808483,0,0,0,0,1,0,1,1,1,1,1,1,0.07,,,,,,,,,0.81051302,,,,,,5.5300002,4.8000002,4.05,4.11,4.5,,,,,1.9685,4.0219002,331,3.3099999,22689,226.89
4991,main,mast,mainmast,,,,1,4,6,8,4,4,1,yes,53.081081,74.486488,68.648651,0,15,6,8,6,Positive,Negative,Positive,0.39635709,0.30386791,0.39635709,0.35563472,0.54416233,0.35563472,1.1145061,0.72838026,1.1145061,FALSE,FALSE,FALSE,1,1,1,nm,9.81,7974,113341,1,1,1,0,1,1,1,1,1,1,1,1,0.06,0.03,0.76,0.47710001,11,0.11,749.333333333333,1039.93,872.42999,0.91891599,0.875063,0.53597701,,,,5.3499999,4.8499999,4.05,2.41,4.92,,,,1.768955396864120,3.3385,1.9243,24931,249.31,463,4.6300001
8175,train,master,trainmaster,,,,1,2,20,11,5,6,1,yes,70.639999,79.25,80.791664,0,8,21,6,21,Positive,Positive,Negative,0.39635709,0.42829737,0.27947339,0.35563472,0.28378558,0.3942945,1.1145061,1.3966781,1.0052311,FALSE,FALSE,FALSE,0,1,1,nm,9.81,7974,113341,0,0,0,0,1,1,1,1,1,1,1,1,0.11,,,,,,,,,0.81385601,0.821096,1.15845,,,,6.4000001,5.7600002,4.05,4.79,2.63,,,,,3.6856999,3.6485,8096,80.959999,6576,65.760002
2037,cross,patch,crosspatch,,,,1,21,4,10,5,5,1,yes,52.67857,60.42857,69.64286,0,39,3,23,3,Positive,Neutral,Negative,0.39635709,0.33418509,0.27413842,0.35563472,0.19432493,0.5384714,1.1145061,2.0396616,0.73607826,FALSE,FALSE,FALSE,1,1,1,sp,11.3,151421,2718843,1,0,0,0,1,0,1,1,1,1,1,1,0.17,,,0.47710001,,,,,,0.82995999,0.85943401,0.93767297,,,,5.5300002,5.21,4.05,4.44,4.7,,,,1.768955396864120,3.4484,2.9489,7556,75.559998,1691,16.91
3955,head,pin,headpin,,,,1,40,20,7,4,3,1,yes,56.148148,51.46154,68.57692,0,73,16,45,16,Positive,Negative,Negative,0.39635709,0.26069468,0.33939171,0.35563472,0.42028478,0.37718216,1.1145061,0.94306791,1.0508373,FALSE,FALSE,FALSE,1,1,1,dp,6.09,2648,52556,1,0,0,0,1,1,1,1,1,1,1,1,0.32,,,0.301,,,,,,0.66824001,0.87478203,0.81604201,,,,5.75,5.0500002,4.05,4.75,4.92,,,,1.592864137808440,4.2775998,2.9222,37906,379.06,1278,12.78
6672,sea,quake,seaquake,,,,1,11,2,8,3,5,1,yes,71.290321,91.548386,89.161293,0,45,2,29,2,Positive,Negative,Positive,0.39635709,0.29085493,0.39278531,0.35563472,0.39186808,0.29222769,1.1145061,1.0114554,1.3563297,FALSE,FALSE,FALSE,0,1,1,aq,7.95,638,4204,1,0,1,0,1,1,1,1,1,1,1,1,0.12,,,0.301,,,,1159.21,926.63,0.87556303,0.84050399,0.83739001,,,,6.8200002,3.1099999,4.05,4.79,3.64,,4.5809999,4.3870001,1.592864137808440,3.4847,1.9191,13045,130.45,98,0.98000002
2925,floor,walker,floorwalker,,,,1,4,6,11,5,6,1,yes,51.863636,64.619049,75.571426,0,5,8,3,8,Positive,Negative,Indeterminate,0.39635709,0.27177209,0.34657538,0.35563472,0.45269972,0.31869629,1.1145061,0.87554085,1.2436827,FALSE,FALSE,FALSE,1,1,1,rw,8.790000000000000,11541,281808,1,0,0,0,1,1,1,1,1,0,1,1,0.16,,,0.84509999,,,,,,0.81531203,0.76814002,0.69985002,,,,5.25,,4.05,4.8,4.42,,,,2.136932182158720,3.7104001,2.9079001,11556,115.56,2277,22.77
6117,quarter,master,quartermaster,,,,1,3,13,13,7,6,1,yes,32.358974,32.128204,68.820511,0,11,21,7,21,Positive,Neutral,Negative,0.39635709,0.38092491,0.27947339,0.35563472,0.16665432,0.3942945,1.1145061,2.3783188,1.0052311,FALSE,FALSE,FALSE,1,1,1,rm,11.3,85112,1429873,1,0,1,0,1,1,1,1,1,1,1,1,0.22,0.19,0.16,1.6720999,,,,896.86,839,0.94164997,0.82518101,0.88183802,10,10.2,4.6799998,5.3899999,5.7600002,4.04,4.43,2.63,,,,2.963932000080180,3.1231999,3.6485,7464,74.639999,6576,65.760002
1933,cow,lick,cowlick,,,,1,28,2,7,3,4,1,yes,22.18919,25.459459,30.054054,0,38,1,24,1,Positive,Negative,Positive,0.39635709,0.34694919,0.49335444,0.35563472,0.38720721,0.30947894,1.1145061,1.0236305,1.2807239,FALSE,FALSE,FALSE,1,1,1,wl,8.85,9361,234770,1,0,1,0,1,1,1,1,1,0,1,1,0.36,0,0.21,0.699,,,,700.93,743.46002,0.83069199,0.76366901,0.75823498,25.6,11,,5.3200002,6.6500001,4.04,4.96,4.52,,3,2.7809999,1.990804146480480,3.1145999,2.7481999,1396,13.96,364,3.6400001
2748,finger,printing,fingerprinting,,,,1,18,1,14,6,8,1,yes,74.800003,85.275864,65.827583,0,19,1,14,1,Positive,Positive,Negative,0.39635709,0.39255658,0.25530028,0.35563472,0.33800152,0.45630181,1.1145061,1.1726488,0.86862922,FALSE,FALSE,FALSE,1,1,1,rp,10.1,30040,344667,1,0,1,0,1,1,1,1,1,1,1,1,0.11,0.02,0.15,1.2304,,,,876.3100000000000,786.92999,0.911668,0.83149499,0.90123898,66.7,19.5,5.25,5.7399998,5.4499998,4.04,5,4.22,,,,2.522283063522730,3.2721,2.2625,3231,32.310001,1905,19.049999
5836,pin,prick,pinprick,,,,1,4,1,8,3,5,1,yes,66.828575,58.294117,68.823532,0,19,1,12,1,Positive,Negative,Negative,0.39635709,0.33939171,0.30494455,0.35563472,0.37718216,0.49355671,1.1145061,1.0508373,0.80306292,FALSE,FALSE,TRUE,1,1,1,np,7.93,2870,28774,1,1,1,0,1,1,1,1,1,1,1,1,0.27,0.07,0.02,0.95420003,17,0.17,710.03125,940.2,821.5,0.680179,0.71518701,0.773781,10,21.2,,5.0500002,2.8,4.04,4.92,3.91,,4.276,4.0310001,2.246076651583790,2.9222,2.8578999,1278,12.78,233,2.3299999
7523,stock,man,stockman,,,,1,15,54,8,5,3,1,yes,54.53846,63.23077,75.384613,0,23,228,16,228,Positive,Positive,Positive,0.39635709,0.41276112,0.39489573,0.35563472,0.36058009,0.30522558,1.1145061,1.0992206,1.298571,FALSE,FALSE,FALSE,0,1,1,km,6.53,1221,3319,1,1,1,0,1,1,1,1,1,1,1,1,0.04,-0.02,-0.02,0.60210001,52,0.51999998,696,719.75,690.89001,0.85257202,0.98553902,0.91294599,14.6,23.8,,5.4099998,5.3499999,4.04,4.19,4.79,,,,1.893894133472420,3.1143,4.9737,8086,80.860001,62098,620.97998
43,air,crew,aircrew,,,,1,26,5,7,3,4,1,yes,72.485718,65.714287,81.14286,0,62,1,40,1,Positive,Neutral,Positive,0.39635709,0.24334197,0.5096541,0.35563472,0.29287541,0.28832531,1.1145061,1.35333,1.3746871,FALSE,FALSE,FALSE,1,1,1,rc,11.2,55437,877205,1,1,1,0,1,1,1,1,1,1,1,1,0.08,-0.01,0.16,0.60210001,100,1,741.703703703704,833.25,686.47998,0.823515,0.72524798,0.64430702,12.8,33.1,,6.71,5.7800002,4.04,4.11,4.36,,4.375,4.875,1.893894133472420,3.8506999,3.3847001,19076,190.75999,3063,30.629999
4458,jail,bird,jailbird,,,,1,5,11,8,4,4,1,yes,33.371429,69.676468,27.911764,0,6,49,3,49,Positive,Positive,Positive,0.39635709,0.3948696,0.48892498,0.35563472,0.2748521,0.15755469,1.1145061,1.4420741,2.5156794,FALSE,FALSE,FALSE,1,1,1,lb,8.6,5257,62536,1,1,1,0,1,1,1,1,1,1,1,1,0.03,,,1.5441,12,0.12,700.666666666667,691.0600000000000,701.89001,0.78682101,0.60310203,0.67501998,69.40000000000000,34.8,2.45,1.85,6.7199998,4.04,4.83,5,,3.25,2.9679999,2.835902186494740,3.5567,3.3652999,,,3955,39.549999
725,blue,coat,bluecoat,,,,1,6,2,8,4,4,1,yes,62.1875,67.71875,73.125,0,36,12,24,12,Positive,Positive,Neutral,0.39635709,0.40606007,0.2480713,0.35563472,0.23270467,0.28122419,1.1145061,1.7032623,1.409399,FALSE,FALSE,FALSE,0,1,1,ec,12.4,327286,5493910,0,1,1,0,1,1,1,1,1,1,1,1,0.38,,,,25,0.25,748.863636363636,736.45,693.03998,0.68793398,0.98716098,0.95469099,2.7,37.4,,6.3699999,5.5300002,4.04,3.76,4.97,,3.0320001,4.0970001,,3.7179,3.3318,10476,104.76,3545,35.450001
5631,park,land,parkland,,,,1,2,38,8,4,4,1,yes,71.540543,74.891891,79,0,3,41,2,41,Positive,Positive,Neutral,0.39635709,0.63569325,0.27678654,0.35563472,0.097173586,0.34930992,1.1145061,4.0788565,1.134686,FALSE,FALSE,FALSE,1,1,1,kl,9.220000000000000,13724,143783,1,1,1,0,1,1,1,1,1,1,1,1,0.16,0.33,0.24,0.77819997,178,1.78,719.583333333333,857.7,638.96002,0.83809203,0.69090199,0.78941298,132.5,70.5,,6.9400001,6.6100001,4.04,4.74,4.57,,3.813,3.6329999,2.069985392528100,3.5657001,3.6526999,11499,114.99,21334,213.34
16247,under,belly,underbelly,,,,1,73,4,10,5,5,1,yes,,,,0,100,4,62,4,Positive,Positive,Positive,0.39635709,0.39635709,0.60168052,0.35563472,0.35563472,0.17963542,1.1145061,1.1145061,2.2064528,FALSE,FALSE,FALSE,1,1,1,rb,9.630000000000000,18330,204783,1,0,1,0,1,0,0,1,1,1,1,1,0.36,0.1,0.26,1.6021,,,,867.48,762,0.90272498,0.904948,0.74567699,74,113.8,4.2600002,,4.2600002,4.04,3.45,4.8,,,,2.893894133472420,4.1258001,2.9003999,61033,610.33002,857,8.5699997
429,battle,ground,battleground,,,,1,6,7,12,6,6,1,yes,87.10714,91.178574,83.785713,0,10,8,6,8,Positive,Neutral,Neutral,0.39635709,0.30746385,0.2868613,0.35563472,0.29836649,0.21157625,1.1145061,1.3284236,1.8733534,FALSE,FALSE,FALSE,1,1,1,eg,11,69793,1139225,1,0,1,0,1,1,1,1,1,1,1,1,0.14,0.29,0.01,1.3979,,,,648.86,672.96002,0.845658,0.54684699,0.80620998,196.4,127.4,4.0999999,3.1099999,5.2399998,4.04,4,4.77,,4.8130002,3.7,2.689774150816500,3.3336,3.5678,6632,66.32,16200,162
8118,top,side,topside,,,,1,7,21,7,3,4,1,yes,64.216217,75.945946,57.351353,0,14,26,9,26,Positive,Negative,Negative,0.39635709,0.27515772,0.36211708,0.35563472,0.43492025,0.43805629,1.1145061,0.91133279,0.90480858,FALSE,FALSE,FALSE,1,1,1,ps,10.2,59707,886017,1,1,1,0,1,1,1,1,1,1,1,1,0.51,0.13,0.14,1.8261,39,0.38999999,647.275862068965,660.8200000000000,596.71002,0.71708798,0.81227797,0.793073,51.2,239.4,4.9000001,5.8000002,5.25,4.04,3.93,3.68,,4.0310001,3.5940001,3.117908944845290,3.8329,4.0106001,23737,237.37,33540,335.39999
8281,upper,cut,uppercut,,,,1,1,2,8,5,3,1,yes,43.375,70.324997,40.700001,0,2,8,2,8,Positive,Negative,Negative,0.39635709,0.17455085,0.31016737,0.35563472,0.49109855,0.48823622,1.1145061,0.80708259,0.81181419,FALSE,FALSE,FALSE,1,1,1,rc,11.2,55437,877205,1,0,1,0,1,1,1,1,1,0,1,1,0.13,0.08,0.05,1.4771,,,,723.55,665.60999,0.90166301,0.77068502,0.72631902,199.2,266.6,4.5500002,5.6999998,3.8199999,4.04,3.37,4.55,,,,2.768955396864120,2.7902999,4.0689001,5431,54.310001,17519,175.19
688,blood,stream,bloodstream,,,,1,21,4,11,5,6,1,yes,84.368423,94.315788,71.526314,0,25,6,18,6,Positive,Negative,Positive,0.39635709,0.28312775,0.36805871,0.35563472,0.47209853,0.35869682,1.1145061,0.83956432,1.1049919,FALSE,FALSE,FALSE,1,1,1,ds,11,137835,4038708,1,1,1,0,1,1,1,1,1,1,1,1,0.1,0.5600000000000000,0.07,1.9493999,176,1.76,665.410256410256,686,614.57001,0.762357,0.62293297,0.78548199,315.2,266.6,4.8899999,3.6300001,7.1500001,4.04,4.86,4.5,,5.4840002,3.3,3.241224148789370,3.9774001,2.6138,10170,101.7,2573,25.73
7710,sun,tan,suntan,,,,1,40,1,6,3,3,1,yes,85.692307,81.794868,88.53846,0,58,1,37,1,Positive,Positive,Positive,0.39635709,0.61949277,0.49304682,0.35563472,0.18057637,0.30674723,1.1145061,2.1949556,1.2921293,FALSE,FALSE,FALSE,1,1,1,nt,13.1,797418,13228934,1,1,1,1,1,1,1,1,1,1,1,1,0.26,0.31,0.35,1.7076,76,0.75999999,663.166666666667,745.6900000000000,696,0.57274002,0.57892299,0.503196,140.7,293.8,5.8499999,7.0500002,6.25,4.04,4.83,4.29,5.79,4.875,5.1880002,2.999404318242400,3.5506999,2.6435001,11526,115.26,586,5.8600001
1779,corner,stone,cornerstone,,,,1,3,51,11,6,5,2,yes,72.862068,69.310349,79.517242,0,3,54,2,54,Positive,Negative,Neutral,0.5275898,0.38036925,0.32399529,0.22436148,0.38744622,0.27916357,2.351517,1.361711,1.8898948,FALSE,FALSE,FALSE,1,1,1,rs,12.5,418153,7264827,1,0,1,0,1,1,1,1,1,1,1,1,0.16,-0.01,0.02,1.5441,,,,798.4400000000000,743.81,0.83253402,0.87324202,0.83052897,726.3,333.7,5.9000001,4.6500001,4.8400002,4.04,4.61,4.72,,3.3440001,3.8,2.835902186494740,3.4281001,3.3166001,7500,75,8249,82.489998
1780,corners,tone,cornerstone,,,,2,1,33,11,7,4,2,no,24.827587,63.896553,10.068966,0,0,3,0,3,Positive,Negative,Negative,0.5275898,0.32942566,0.29888111,0.22436148,0.43395916,0.35342136,2.351517,1.2157592,1.4928068,FALSE,FALSE,FALSE,1,0,1,st,13.2,1317239,24156386,1,0,1,0,1,0,0,1,1,1,1,1,0.13,-0.01,0.07,1.5441,,,,798.4400000000000,743.81,,,1.03843,726.3,333.7,5.9000001,4.6500001,5.5,4.04,,3.07,,3.3440001,3.8,2.835902186494740,2.4409001,2.9349999,1558,15.58,4425,44.25
7018,skin,head,skinhead,,,,1,1,68,8,4,4,1,yes,47,50.589745,55.846153,0,5,74,3,74,Positive,Negative,Negative,0.39635709,0.27556339,0.26069468,0.35563472,0.51629317,0.42028478,1.1145061,0.76769775,0.94306791,FALSE,FALSE,FALSE,1,1,1,nh,9.07,5416,49128,1,1,1,1,1,1,1,1,1,1,1,1,0.12,,,1.2041,172,1.72,631.65,713.1900000000000,756.20001,0.74286699,0.75032198,0.71662098,75.8,526.4,,5.8800001,5.75,4.04,4.79,4.75,4.6900001,3.2809999,3.1559999,2.495954124800380,3.3515999,4.2775998,7053,70.529999,37906,379.06
2822,first,born,firstborn,,,,1,1,2,9,5,4,1,yes,96.400002,91.166664,91.433334,0,1,2,1,2,Positive,Positive,Positive,0.39635709,0.38986266,0.51330954,0.35563472,0.35229045,0.29203546,1.1145061,1.1250861,1.3572224,FALSE,FALSE,FALSE,1,1,1,tb,8.43,5582,244348,1,1,1,0,1,0,1,1,1,0,0,1,0.38,0.23,0.31,1.6128,42,0.41999999,735.148148148148,726.42,672.96002,0.74224001,0.75584197,0.636967,1955,542.5,6.79,7.1100001,7.5,4.04,2.76,3.22,,3.9059999,4.467,2.904617998864200,4.6321998,3.6303,118700,1187,8447,84.470001
